time,FLOW,SALT,TEMP,PHS_frp,PHS_frp_ads,OGM_dop,OGM_pop,OGM_don,NIT_amm,NIT_nit,OGM_docr,CAR_dic,CAR_pH,SIL_rsi,ZOO_daphnia
2009-01-13 00:00:00,5.473368,0,-0.947798,0.8515,1.8129,0.707,0.2544,47.9308,61.578,479.3082,583.3333,5000,7.7,33,0
2009-01-14 00:00:00,5.513825,0,-0.955154,0.8528,1.8157,0.7081,0.2547,48.1845,60.8267,481.8448,583.3333,5000,7.7,33,0
2009-01-15 00:00:00,2.666219,0,-0.95731,0.854,1.8181,0.7091,0.2551,48.4733,59.9826,484.7325,583.3333,5000,7.7,33,0
2009-01-16 00:00:00,5.319632,0,-0.954789,0.855,1.8204,0.7099,0.2554,48.7844,59.0889,487.8435,583.3333,5000,7.7,33,0
2009-01-17 00:00:00,4.022944,0,-0.947892,0.8561,1.8227,0.7108,0.2557,49.1104,58.1702,491.1041,583.3333,5000,7.7,33,0
2009-01-18 00:00:00,5.130718,0,-0.937644,0.8574,1.8255,0.7119,0.2561,49.4252,57.3016,494.2524,583.3333,5000,7.7,33,0
2009-01-19 00:00:00,3.868285,0,-0.923396,0.8589,1.8286,0.7131,0.2565,49.7454,56.4357,497.4538,583.3333,5000,7.7,33,0
2009-01-20 00:00:00,5.004811,0,-0.906977,0.8608,1.8327,0.7148,0.2571,50.0232,55.7,500.2317,583.3333,5000,7.7,33,0
2009-01-21 00:00:00,4.917464,0,-0.885606,0.8627,1.8366,0.7163,0.2577,50.3309,54.8982,503.3086,583.3333,5000,7.7,33,0
2009-01-22 00:00:00,4.83761,0,-0.860817,0.8647,1.841,0.718,0.2583,50.6285,54.1373,506.2849,583.3333,5000,7.7,33,0
2009-01-23 00:00:00,4.760707,0,-0.832539,0.867,1.8459,0.7199,0.259,50.9179,53.4109,509.1785,583.3333,5000,7.7,33,0
2009-01-24 00:00:00,4.674376,0,-0.800667,0.8695,1.8512,0.722,0.2597,51.2017,52.7106,512.0171,583.3333,5000,7.7,33,0
2009-01-25 00:00:00,4.610757,0,-0.766184,0.8724,1.8574,0.7244,0.2606,51.4537,52.0994,514.5369,583.3333,5000,7.7,33,0
2009-01-26 00:00:00,4.55284,0,-0.728339,0.8755,1.8641,0.727,0.2615,51.6937,51.5256,516.937,583.3333,5000,7.7,33,0
2009-01-27 00:00:00,4.491074,0,-0.686877,0.8789,1.8711,0.7297,0.2625,51.9287,50.9714,519.2869,583.3333,5000,7.7,33,0
2009-01-28 00:00:00,4.436975,0,-0.642285,0.8825,1.8789,0.7328,0.2636,52.1455,50.4664,521.4555,583.3333,5000,7.7,33,0
2009-01-29 00:00:00,4.38902,0,-0.594401,0.8864,1.8871,0.736,0.2648,52.3487,49.9986,523.4873,583.3333,5000,7.7,33,0
2009-01-30 00:00:00,4.337364,0,-0.542877,0.8904,1.8958,0.7394,0.266,52.5478,49.545,525.4784,583.3333,5000,7.7,33,0
2009-01-31 00:00:00,4.172592,0,-0.487742,0.8947,1.9048,0.7429,0.2672,52.7423,49.1062,527.4234,583.3333,5000,7.7,33,0
2009-02-01 00:00:00,3.854559,0,-0.46518,0.9079,1.933,0.7539,0.2712,51.945,50.934,519.4502,583.3333,5000,7.7,33,0
2009-02-02 00:00:00,4.336074,0,-0.415871,0.9158,1.9497,0.7604,0.2735,51.7752,51.3326,517.7517,583.3333,5000,7.7,33,0
2009-02-03 00:00:00,3.881838,0,-0.346255,0.9197,1.958,0.7636,0.2747,52.0521,50.6743,520.5205,583.3333,5000,7.7,33,0
2009-02-04 00:00:00,3.823281,0,-0.279005,0.9253,1.9699,0.7683,0.2764,52.1641,50.4071,521.6412,583.3333,5000,7.7,33,0
2009-02-05 00:00:00,4.185001,0,-0.209665,0.9314,1.9829,0.7733,0.2782,52.2318,50.2431,522.3175,583.3333,5000,7.7,33,0
2009-02-06 00:00:00,4.435306,0,-0.150105,0.9411,2.0035,0.7814,0.2811,51.9338,50.9297,519.3379,583.3333,5000,7.7,33,0
2009-02-07 00:00:00,4.992369,0,-0.178962,0.9748,2.0754,0.8094,0.2912,49.2231,57.9173,492.2313,583.3333,5000,7.7,33,0
2009-02-08 00:00:00,4.609636,0,-0.108408,0.9842,2.0954,0.8172,0.294,49.0353,58.4386,490.3535,583.3333,5000,7.7,33,0
2009-02-09 00:00:00,6.40333,0,-0.122438,1.0177,2.1667,0.845,0.304,46.6585,65.8295,466.5848,583.3333,5000,7.7,33,0
2009-02-10 00:00:00,9.732212,0,-0.38274,1.1255,2.3963,0.9346,0.3362,38.9852,101.3128,389.8523,583.3333,5000,7.7,33,0
2009-02-11 00:00:00,8.861111,0,-0.31418,1.1407,2.4285,0.9471,0.3407,38.5795,103.8594,385.795,583.3333,5000,7.7,33,0
2009-02-12 00:00:00,9.25968,0,-0.224439,1.1506,2.4497,0.9554,0.3437,38.5293,104.1522,385.2925,583.3333,5000,7.7,33,0
2009-02-13 00:00:00,8.055515,0,-0.158052,1.1692,2.4893,0.9708,0.3493,37.9443,108.0116,379.4431,583.3333,5000,7.7,33,0
2009-02-14 00:00:00,6.09657,0,-0.080006,1.1857,2.5243,0.9845,0.3542,37.5267,110.8791,375.2673,583.3333,5000,7.7,33,0
2009-02-15 00:00:00,6.838623,0,0.003269,1.2019,2.5588,0.9979,0.359,37.1472,113.5742,371.4718,583.3333,5000,7.7,33,0
2009-02-16 00:00:00,9.615687,0,0.088579,1.2189,2.595,1.0121,0.3641,36.7441,116.5402,367.4407,583.3333,5000,7.7,33,0
2009-02-17 00:00:00,7.51986,0,0.178601,1.2358,2.6311,1.0261,0.3691,36.3693,119.3916,363.6933,583.3333,5000,7.7,33,0
2009-02-18 00:00:00,9.507784,0,0.276316,1.2517,2.6649,1.0393,0.3739,36.0785,121.6591,360.7849,583.3333,5000,7.7,33,0
2009-02-19 00:00:00,9.718759,0,0.392137,1.2628,2.6886,1.0486,0.3772,36.0645,121.714,360.6449,583.3333,5000,7.7,33,0
2009-02-20 00:00:00,9.452322,0,0.518136,1.2719,2.7079,1.0561,0.3799,36.1781,120.7378,361.7808,583.3333,5000,7.7,33,0
2009-02-21 00:00:00,9.455978,0,0.648433,1.2808,2.7268,1.0634,0.3826,36.31,119.6243,363.1002,583.3333,5000,7.7,33,0
2009-02-22 00:00:00,9.410849,0,0.783258,1.2894,2.7451,1.0706,0.3851,36.4654,118.339,364.6543,583.3333,5000,7.7,33,0
2009-02-23 00:00:00,9.17491,0,0.927285,1.2961,2.7594,1.0762,0.3871,36.734,116.2057,367.3404,583.3333,5000,7.7,33,0
2009-02-24 00:00:00,8.920261,0,1.076568,1.3022,2.7725,1.0813,0.389,37.043,113.8245,370.4303,583.3333,5000,7.7,33,0
2009-02-25 00:00:00,9.557248,0,1.195553,1.3203,2.8109,1.0963,0.3944,36.7124,116.229,367.1236,583.3333,5000,7.7,33,0
2009-02-26 00:00:00,11.254006,0,1.242337,1.3659,2.9081,1.1341,0.408,34.9937,130.322,349.9368,583.3333,5000,7.7,33,0
2009-02-27 00:00:00,11.818535,0,1.334431,1.3973,2.975,1.1602,0.4174,34.0923,138.6539,340.9226,583.3333,5000,7.7,33,0
2009-02-28 00:00:00,11.812815,0,1.48341,1.4092,3.0001,1.1701,0.4209,34.1515,137.9825,341.5153,583.3333,5000,7.7,33,0
2009-03-01 00:00:00,11.930987,0,1.624763,1.4252,3.0343,1.1834,0.4257,34.0226,139.1425,340.2258,583.3333,5000,7.7,33,0
2009-03-02 00:00:00,11.864092,0,1.775499,1.4391,3.0639,1.1949,0.4299,34.0059,139.2046,340.0593,583.3333,5000,7.7,33,0
2009-03-03 00:00:00,11.680124,0,1.933987,1.4513,3.0899,1.2051,0.4335,34.0732,138.4416,340.7324,583.3333,5000,7.7,33,0
2009-03-04 00:00:00,11.514287,0,2.095186,1.4638,3.1165,1.2154,0.4372,34.1367,137.7186,341.3667,583.3333,5000,7.7,33,0
2009-03-05 00:00:00,11.324533,0,2.259872,1.4763,3.143,1.2258,0.441,34.2107,136.8961,342.1067,583.3333,5000,7.7,33,0
2009-03-06 00:00:00,11.147559,0,2.427487,1.4888,3.1697,1.2362,0.4447,34.2862,136.0631,342.8616,583.3333,5000,7.7,33,0
2009-03-07 00:00:00,13.149504,0,2.509617,1.5373,3.2729,1.2764,0.4592,32.8345,150.8244,328.3452,583.3333,5000,7.7,33,0
2009-03-08 00:00:00,16.028492,0,2.581552,1.5928,3.3911,1.3225,0.4758,31.2365,169.8644,312.3648,583.3333,5000,7.7,33,0
2009-03-09 00:00:00,17.093166,0,2.707592,1.6279,3.4659,1.3517,0.4863,30.5141,179.5181,305.1408,583.3333,5000,7.7,33,0
2009-03-10 00:00:00,19.496698,0,2.811065,1.6751,3.5663,1.3909,0.5004,29.4246,195.7072,294.2463,583.3333,5000,7.7,33,0
2009-03-11 00:00:00,19.789124,0,2.969889,1.6996,3.6186,1.4112,0.5077,29.1551,199.8942,291.5509,583.3333,5000,7.7,33,0
2009-03-12 00:00:00,17.243124,0,3.133377,1.7236,3.6697,1.4312,0.5149,28.9194,203.6355,289.1941,583.3333,5000,7.7,33,0
2009-03-13 00:00:00,18.10782,0,3.304753,1.7455,3.7162,1.4493,0.5214,28.7651,206.0713,287.6507,583.3333,5000,7.7,33,0
2009-03-14 00:00:00,16.971444,0,3.484949,1.7647,3.7572,1.4653,0.5271,28.7051,206.9056,287.0508,583.3333,5000,7.7,33,0
2009-03-15 00:00:00,17.136262,0,3.674896,1.7807,3.7912,1.4786,0.5319,28.7531,205.8736,287.5314,583.3333,5000,7.7,33,0
2009-03-16 00:00:00,18.656397,0,3.874479,1.7935,3.8183,1.4891,0.5357,28.9086,203.0228,289.0862,583.3333,5000,7.7,33,0
2009-03-17 00:00:00,16.901973,0,4.082647,1.8033,3.8393,1.4973,0.5386,29.1581,198.6768,291.5808,583.3333,5000,7.7,33,0
2009-03-18 00:00:00,15.143201,0,4.297856,1.8109,3.8555,1.5037,0.5409,29.4812,193.2908,294.8118,583.3333,5000,7.7,33,0
2009-03-19 00:00:00,14.841644,0,4.518517,1.8171,3.8686,1.5088,0.5428,29.8567,187.3101,298.5672,583.3333,5000,7.7,33,0
2009-03-20 00:00:00,14.576134,0,4.742012,1.823,3.8811,1.5136,0.5445,30.2468,181.3704,302.468,583.3333,5000,7.7,33,0
2009-03-21 00:00:00,15.494476,0,4.967958,1.8287,3.8933,1.5184,0.5462,30.6467,175.5512,306.4669,583.3333,5000,7.7,33,0
2009-03-22 00:00:00,14.791603,0,5.199279,1.8329,3.9022,1.5219,0.5475,31.1039,169.235,311.0385,583.3333,5000,7.7,33,0
2009-03-23 00:00:00,14.69422,0,5.411445,1.8473,3.933,1.5339,0.5518,31.2286,167.429,312.2858,583.3333,5000,7.7,33,0
2009-03-24 00:00:00,20.006225,0,5.483206,1.933,4.1153,1.605,0.5774,29.1605,197.1264,291.6052,583.3333,5000,7.7,33,0
2009-03-25 00:00:00,21.339044,0,5.627179,1.9854,4.2269,1.6485,0.593,28.2244,212.935,282.2436,583.3333,5000,7.7,33,0
2009-03-26 00:00:00,21.722697,0,5.818899,2.0147,4.2893,1.6728,0.6018,27.9654,217.4418,279.6544,583.3333,5000,7.7,33,0
2009-03-27 00:00:00,21.927685,0,6.014483,2.0432,4.3501,1.6965,0.6103,27.7388,221.4668,277.3879,583.3333,5000,7.7,33,0
2009-03-28 00:00:00,21.995458,0,6.216889,2.0694,4.4057,1.7182,0.6181,27.5859,224.1553,275.8587,583.3333,5000,7.7,33,0
2009-03-29 00:00:00,22.570166,0,6.412982,2.1001,4.4712,1.7438,0.6273,27.3233,229.0806,273.2331,583.3333,5000,7.7,33,0
2009-03-30 00:00:00,22.234326,0,6.624424,2.1236,4.5213,1.7633,0.6343,27.2532,230.214,272.5325,583.3333,5000,7.7,33,0
2009-03-31 00:00:00,23.043452,0,6.820623,2.1568,4.5918,1.7908,0.6442,26.9533,236.1172,269.5325,583.3333,5000,7.7,33,0
2009-04-01 00:00:00,22.803447,0,7.040764,2.1775,4.636,1.808,0.6504,26.9623,235.6316,269.6234,583.3333,5000,7.7,33,0
2009-04-02 00:00:00,22.291571,0,7.269928,2.194,4.671,1.8217,0.6553,27.0756,232.9789,270.7562,583.3333,5000,7.7,33,0
2009-04-03 00:00:00,21.768415,0,7.503937,2.2085,4.7019,1.8337,0.6597,27.2374,229.3799,272.3741,583.3333,5000,7.7,33,0
2009-04-04 00:00:00,20.994959,0,7.746285,2.2189,4.7241,1.8424,0.6628,27.4978,223.9138,274.9784,583.3333,5000,7.7,33,0
2009-04-05 00:00:00,19.120068,0,7.98991,2.2293,4.7462,1.851,0.6659,27.7611,218.5681,277.6114,583.3333,5000,7.7,33,0
2009-04-06 00:00:00,15.635553,0,8.238832,2.2372,4.763,1.8576,0.6682,28.0852,212.2877,280.8519,583.3333,5000,7.7,33,0
2009-04-07 00:00:00,18.010841,0,8.491882,2.2433,4.7759,1.8626,0.6701,28.456,205.4386,284.5602,583.3333,5000,7.7,33,0
2009-04-08 00:00:00,17.255604,0,8.748232,2.2479,4.7859,1.8665,0.6715,28.8642,198.273,288.6416,583.3333,5000,7.7,33,0
2009-04-09 00:00:00,14.915113,0,9.0068,2.2518,4.794,1.8697,0.6726,29.296,191.0753,292.9601,583.3333,5000,7.7,33,0
2009-04-10 00:00:00,14.11626,0,9.267255,2.2549,4.8007,1.8723,0.6735,29.7484,183.9278,297.484,583.3333,5000,7.7,33,10
2009-04-11 00:00:00,13.299849,0,9.528935,2.2577,4.8068,1.8746,0.6744,30.213,176.9718,302.1304,583.3333,5000,7.7,33,10
2009-04-12 00:00:00,13.988297,0,9.79187,2.2602,4.8119,1.8766,0.6751,30.6917,170.1868,306.9172,583.3333,5000,7.7,33,10
2009-04-13 00:00:00,10.419641,0,10.055162,2.2627,4.8172,1.8787,0.6759,31.1719,163.7375,311.7186,583.3333,5000,7.7,33,10
2009-04-14 00:00:00,12.801508,0,10.31516,2.2673,4.8272,1.8826,0.6773,31.5966,158.2852,315.9659,583.3333,5000,7.7,33,10
2009-04-15 00:00:00,10.382398,0,10.578211,2.2704,4.8338,1.8852,0.6782,32.0664,152.5639,320.6637,583.3333,5000,7.7,33,10
2009-04-16 00:00:00,11.005432,0,10.843367,2.2724,4.8381,1.8868,0.6788,32.5686,146.7724,325.6857,583.3333,5000,7.7,33,10
2009-04-17 00:00:00,11.424693,0,11.108988,2.2743,4.842,1.8884,0.6793,33.0785,141.2014,330.7847,583.3333,5000,7.7,33,10
2009-04-18 00:00:00,10.738049,0,11.375006,2.2759,4.8455,1.8898,0.6798,33.5962,135.8426,335.9618,583.3333,5000,7.7,33,10
2009-04-19 00:00:00,11.113821,0,11.597785,2.3031,4.9034,1.9123,0.688,33.3888,137.6822,333.8877,583.3333,5000,7.7,33,10
2009-04-20 00:00:00,9.915077,0,11.766818,2.3631,5.031,1.9621,0.7059,32.3028,148.8449,323.0278,583.3333,5000,7.7,33,10
2009-04-21 00:00:00,10.081756,0,11.97998,2.397,5.1033,1.9903,0.716,31.9456,152.653,319.4563,583.3333,5000,7.7,33,10
2009-04-22 00:00:00,9.484895,0,12.228053,2.4095,5.1299,2.0006,0.7197,32.1453,150.1722,321.4528,583.3333,5000,7.7,33,10
2009-04-23 00:00:00,11.632346,0,12.470951,2.4251,5.163,2.0136,0.7244,32.2627,148.6504,322.627,583.3333,5000,7.7,33,10
2009-04-24 00:00:00,11.337715,0,12.714079,2.4403,5.1955,2.0262,0.7289,32.3851,147.0937,323.8511,583.3333,5000,7.7,33,10
2009-04-25 00:00:00,14.676144,0,12.815892,2.546,5.4205,2.114,0.7605,30.308,172.2148,303.0798,583.3333,5000,7.7,33,10
2009-04-26 00:00:00,18.921433,0,12.855954,2.6982,5.7444,2.2403,0.8059,27.5128,216.9167,275.1277,583.3333,5000,7.7,33,10
2009-04-27 00:00:00,19.351479,0,13.06445,2.7379,5.8291,2.2733,0.8178,27.1586,223.4435,271.5861,583.3333,5000,7.7,33,10
2009-04-28 00:00:00,20.301585,0,13.247842,2.7956,5.9519,2.3212,0.8351,26.4825,237.0332,264.8254,583.3333,5000,7.7,33,10
2009-04-29 00:00:00,20.533698,0,13.451508,2.8391,6.0445,2.3573,0.848,26.0903,245.3176,260.9033,583.3333,5000,7.7,33,10
2009-04-30 00:00:00,21.535016,0,13.641141,2.8929,6.159,2.402,0.8641,25.5328,257.994,255.3275,583.3333,5000,7.7,33,10
2009-05-01 00:00:00,21.1418,0,13.857198,2.9271,6.2318,2.4304,0.8743,25.3237,262.7527,253.237,583.3333,5000,7.7,33,10
2009-05-02 00:00:00,19.587349,0,14.083886,2.9528,6.2866,2.4518,0.882,25.2569,264.0408,252.5689,583.3333,5000,7.7,33,10
2009-05-03 00:00:00,17.829451,0,14.321583,2.9696,6.3222,2.4657,0.887,25.3365,261.6759,253.3649,583.3333,5000,7.7,33,10
2009-05-04 00:00:00,17.489407,0,14.568425,2.9785,6.3413,2.4731,0.8897,25.5409,256.3083,255.4091,583.3333,5000,7.7,33,10
2009-05-05 00:00:00,19.130629,0,14.820348,2.9826,6.3501,2.4765,0.8909,25.822,249.3056,258.2195,583.3333,5000,7.7,33,10
2009-05-06 00:00:00,19.1111,0,15.052451,3.0008,6.3889,2.4917,0.8964,25.8636,247.9857,258.6358,583.3333,5000,7.7,33,10
2009-05-07 00:00:00,19.962401,0,15.276384,3.0243,6.4388,2.5111,0.9034,25.8137,248.7776,258.1372,583.3333,5000,7.7,33,10
2009-05-08 00:00:00,20.130088,0,15.50774,3.041,6.4744,2.525,0.9084,25.8717,247.0864,258.7168,583.3333,5000,7.7,33,10
2009-05-09 00:00:00,21.954162,0,15.678968,3.1036,6.6076,2.577,0.927,25.1885,263.0942,251.8846,583.3333,5000,7.7,33,10
2009-05-10 00:00:00,17.811485,0,15.921922,3.1089,6.6189,2.5814,0.9286,25.4186,257.0475,254.1857,583.3333,5000,7.7,33,10
2009-05-11 00:00:00,20.937495,0,16.155483,3.1203,6.6431,2.5908,0.932,25.5483,253.5647,255.4829,583.3333,5000,7.7,33,10
2009-05-12 00:00:00,20.393393,0,16.390626,3.129,6.6617,2.598,0.9346,25.7152,249.2789,257.1518,583.3333,5000,7.7,33,10
2009-05-13 00:00:00,21.997154,0,16.575934,3.176,6.7617,2.6371,0.9487,25.2758,259.4328,252.7583,583.3333,5000,7.7,33,10
2009-05-14 00:00:00,23.268998,0,16.749994,3.2312,6.8793,2.6829,0.9652,24.7259,273.1051,247.259,583.3333,5000,7.7,33,10
2009-05-15 00:00:00,17.760977,0,16.968095,3.2492,6.9176,2.6979,0.9705,24.7343,272.4971,247.3433,583.3333,5000,7.7,33,10
2009-05-16 00:00:00,19.239406,0,17.179955,3.2707,6.9634,2.7157,0.977,24.6868,273.3745,246.8676,583.3333,5000,7.7,33,10
2009-05-17 00:00:00,20.690753,0,17.400499,3.2832,6.9901,2.7261,0.9807,24.7644,270.9441,247.6439,583.3333,5000,7.7,33,10
2009-05-18 00:00:00,20.664959,0,17.625625,3.2901,7.0048,2.7319,0.9828,24.919,266.5576,249.19,583.3333,5000,7.7,33,10
2009-05-19 00:00:00,20.906275,0,17.85347,3.2928,7.0105,2.7341,0.9836,25.1298,260.8635,251.2979,583.3333,5000,7.7,33,10
2009-05-20 00:00:00,19.99769,0,18.085801,3.2898,7.0039,2.7315,0.9827,25.4208,253.4077,254.2077,583.3333,5000,7.7,33,10
2009-05-21 00:00:00,18.99941,0,18.320214,3.2829,6.9894,2.7259,0.9806,25.7651,245.0217,257.6514,583.3333,5000,7.7,33,10
2009-05-22 00:00:00,18.235149,0,18.549346,3.2783,6.9796,2.722,0.9792,26.0721,237.8336,260.7208,583.3333,5000,7.7,33,10
2009-05-23 00:00:00,15.259828,0,18.767627,3.2805,6.9843,2.7239,0.9799,26.2698,233.2452,262.6983,583.3333,5000,7.7,33,10
2009-05-24 00:00:00,17.174832,0,19.003487,3.266,6.9534,2.7118,0.9756,26.7237,223.5533,267.2365,583.3333,5000,7.7,33,10
2009-05-25 00:00:00,16.202698,0,19.238347,3.2501,6.9195,2.6986,0.9708,27.2005,213.9787,272.0051,583.3333,5000,7.7,33,10
2009-05-26 00:00:00,15.61083,0,19.459646,3.243,6.9044,2.6927,0.9687,27.5338,207.5403,275.3383,583.3333,5000,7.7,33,10
2009-05-27 00:00:00,16.235879,0,19.642998,3.2644,6.9501,2.7105,0.9751,27.3936,209.8236,273.9358,583.3333,5000,7.7,33,10
2009-05-28 00:00:00,15.749368,0,19.862953,3.2536,6.9269,2.7015,0.9718,27.7741,202.727,277.7411,583.3333,5000,7.7,33,10
2009-05-29 00:00:00,15.047837,0,20.087109,3.2369,6.8913,2.6876,0.9669,28.2503,194.3725,282.5027,583.3333,5000,7.7,33,10
2009-05-30 00:00:00,14.278006,0,20.304608,3.2231,6.862,2.6762,0.9627,28.6764,187.2732,286.7638,583.3333,5000,7.7,33,10
2009-05-31 00:00:00,13.602747,0,20.518301,3.2099,6.8339,2.6652,0.9588,29.091,180.7019,290.9101,583.3333,5000,7.7,33,10
2009-06-01 00:00:00,13.117841,0,20.722701,3.2016,6.8162,2.6583,0.9563,29.4163,175.7222,294.1631,583.3333,5000,7.7,33,10
2009-06-02 00:00:00,12.392538,0,20.935033,3.1843,6.7795,2.644,0.9512,29.8978,168.7965,298.9781,583.3333,5000,7.7,33,10
2009-06-03 00:00:00,11.884237,0,21.142702,3.1682,6.7451,2.6306,0.9463,30.3585,162.5131,303.5855,583.3333,5000,7.7,33,10
2009-06-04 00:00:00,11.2749,0,21.350341,3.1495,6.7053,2.6151,0.9408,30.8671,155.9704,308.6711,583.3333,5000,7.7,33,10
2009-06-05 00:00:00,10.618034,0,21.556304,3.1295,6.6627,2.5984,0.9348,31.4015,149.4944,314.0154,583.3333,5000,7.7,33,10
2009-06-06 00:00:00,9.954974,0,21.753918,3.1133,6.6282,2.585,0.9299,31.8612,144.1978,318.6122,583.3333,5000,7.7,33,10
2009-06-07 00:00:00,10.767426,0,21.89056,3.1417,6.6887,2.6086,0.9384,31.4375,148.7324,314.3752,583.3333,5000,7.7,33,10
2009-06-08 00:00:00,12.90907,0,21.896117,3.2724,6.9669,2.7171,0.9775,29.1667,177.8515,291.6666,583.3333,5000,7.7,33,10
2009-06-09 00:00:00,12.310446,0,22.089404,3.2499,6.9192,2.6985,0.9708,29.6623,170.6076,296.6226,583.3333,5000,7.7,33,10
2009-06-10 00:00:00,11.941983,0,22.252914,3.2486,6.9163,2.6973,0.9704,29.7819,168.7763,297.8193,583.3333,5000,7.7,33,10
2009-06-11 00:00:00,11.818889,0,22.404946,3.2534,6.9265,2.7013,0.9718,29.7831,168.5727,297.831,583.3333,5000,7.7,33,10
2009-06-12 00:00:00,11.625504,0,22.559409,3.253,6.9257,2.701,0.9717,29.8654,167.276,298.6543,583.3333,5000,7.7,33,10
2009-06-13 00:00:00,11.400738,0,22.691466,3.2676,6.9568,2.7131,0.976,29.6744,169.6889,296.744,583.3333,5000,7.7,33,10
2009-06-14 00:00:00,10.861402,0,22.851031,3.2567,6.9335,2.7041,0.9728,29.9242,166.1325,299.2417,583.3333,5000,7.7,33,10
2009-06-15 00:00:00,10.901424,0,23.006003,3.2462,6.9113,2.6954,0.9697,30.1583,162.8836,301.5828,583.3333,5000,7.7,33,10
2009-06-16 00:00:00,10.428183,0,23.152389,3.2394,6.8967,2.6897,0.9676,30.3189,160.6542,303.1895,583.3333,5000,7.7,33,10
2009-06-17 00:00:00,10.353952,0,23.283085,3.2418,6.9019,2.6918,0.9683,30.3025,160.701,303.025,583.3333,5000,7.7,33,10
2009-06-18 00:00:00,11.396059,0,23.37139,3.2751,6.9727,2.7194,0.9783,29.7276,168.0942,297.2761,583.3333,5000,7.7,33,10
2009-06-19 00:00:00,14.701513,0,23.342413,3.4025,7.2439,2.8251,1.0163,27.6186,200.3659,276.1862,583.3333,5000,7.7,33,10
2009-06-20 00:00:00,14.897167,0,23.457069,3.4077,7.2551,2.8295,1.0179,27.5339,201.6555,275.339,583.3333,5000,7.7,33,10
2009-06-21 00:00:00,14.889211,0,23.5619,3.4176,7.2762,2.8377,1.0209,27.3684,204.4029,273.6836,583.3333,5000,7.7,33,10
2009-06-22 00:00:00,15.148767,0,23.655308,3.4336,7.3101,2.8509,1.0256,27.1033,209.0397,271.0334,583.3333,5000,7.7,33,10
2009-06-23 00:00:00,14.83234,0,23.774258,3.4241,7.29,2.8431,1.0228,27.2192,206.725,272.192,583.3333,5000,7.7,33,10
2009-06-24 00:00:00,14.324359,0,23.890572,3.4132,7.2667,2.834,1.0195,27.3501,204.1797,273.5006,583.3333,5000,7.7,33,10
2009-06-25 00:00:00,10.846859,0,24.005119,3.4,7.2386,2.8231,1.0156,27.508,201.2049,275.08,583.3333,5000,7.7,33,10
2009-06-26 00:00:00,13.342693,0,24.122276,3.3809,7.198,2.8072,1.0099,27.7519,196.8232,277.5186,583.3333,5000,7.7,33,10
2009-06-27 00:00:00,10.152836,0,24.22795,3.3677,7.1699,2.7963,1.0059,27.8959,194.2336,278.9593,583.3333,5000,7.7,33,10
2009-06-28 00:00:00,9.754755,0,24.336325,3.3486,7.1291,2.7804,1.0002,28.129,190.2426,281.2897,583.3333,5000,7.7,33,10
2009-06-29 00:00:00,11.001296,0,24.457784,3.315,7.0578,2.7525,0.9902,28.5948,182.748,285.948,583.3333,5000,7.7,33,10
2009-06-30 00:00:00,11.393051,0,24.569702,3.2859,6.9956,2.7283,0.9815,28.9906,176.6844,289.9057,583.3333,5000,7.7,33,10
2009-07-01 00:00:00,11.005683,0,24.678041,3.2561,6.9322,2.7036,0.9726,29.3971,170.7515,293.9713,583.3333,5000,7.7,33,10
